division_exposure	Washington	47.2868352	-120.2126139
division_exposure	Wisconsin	44.4308975	-89.6884637
division_exposure	Wyoming	41.145138	-104.7689332
division_exposure	Uganda	1.5333554	32.2166578
division_exposure	Ukraine	49.4871968	31.2718321
division_exposure	United Arab Emirates	24.0002488	53.9994829
division_exposure	Uruguay	-32.8755548	-56.0201525
division_exposure	Venezuela	8.0018709	-66.1109318
division_exposure	Vietnam	13.2904027	108.4265113
division_exposure	Wales	52.2928116	-3.73893
division_exposure	Zambia	-14.5186239	27.5599164

location	Amston-Mansfield	41.74139	-72.33055
location	Ashford-Putnam	41.90667	-71.94786
location	Avon-Plainville	41.73374	-72.85787
location	Bloomfield-Windsor	41.88873	-72.61482
location	Branford-Madison	41.32118	-72.70527
location	Bridgeport	41.18727	-73.19104
location	Brookfield-Newtown	41.41073	-73.33584
location	Burlington-Bristol	41.71955	-72.94915
location	Cheshire-Wallingford	41.48691	-72.85456
location	Colchester-Uncasville	41.53843	-72.19459
location	Colebrook-Torrington	41.91402	-73.06821
location	Danbury-Sherman	41.46405	-73.47903
location	EastHartford	41.76454	-72.61682
location	EastHaven-Northford	41.34362	-72.82195
location	Greenwich	41.04717	-73.60591
location	Groton-Stonington	41.4027	-71.95731
location	Haddam-Westbrook	41.39037	-72.48461
location	Hamden	41.38527	-72.92088
location	Hartford	41.76862	-72.68533
location	Hartland-Granby	41.92127	-72.87022
location	Litchfield-Watertown	41.66913	-73.1494
location	Lyme-NewLondon	41.35512	-72.20174
location	Manchester	41.7821	-72.5233
location	Meriden	41.53886	-72.79955
location	Middletown-EastHampton	41.55814	-72.61661
location	Milford	41.22706	-73.0631
location	New-Haven	41.31245	-72.92539
location	NewBritain	41.67028	-72.78829
location	Newington-Glastonbury	41.67574	-72.60165
location	Norwalk	41.10177	-73.4217
location	Norwich-Voluntown	41.57241	-72.00081
location	Prospect-Orange	41.37518	-73.03347
location	Ridgefield-Easton	41.27618	-73.39021
location	Salisbury-NewMilford	41.77119	-73.37159
location	Somers-Tolland	41.91828	-72.3719
location	Southbury-Naugatuck	41.4767	-73.12099
location	Southington-Berlin	41.58962	-72.85217
location	Stamford	41.08487	-73.5399
location	Stratford	41.20217	-73.13096
location	Suffield-Enfield	41.99664	-72.64146
location	Trumbull-Shelton	41.30387	-73.19185
location	Waterbury-Wolcott	41.56305	-73.02595
location	WestHartford	41.75839	-72.74562
location	WestHaven	41.27257	-72.96497
location	Westport-Fairfield	41.16285	-73.28996
location	Wilton-Darien	41.14793	-73.47296
location	Windham-Sterling	41.71698	-72.01233
location	Larchmont	40.9278769	-73.7517983
location	Rye	40.9808209	-73.684294
location	Farmingdale	40.7356738	-73.4417524
location	Bronxville	40.9381544	-73.8320784
location	New-York-State	43.1561681	-75.8449946
location	Mount Vernon	40.9125815	-73.8370786
location	Port Chester	41.0017643	-73.6656834
location	New Rochelle	40.9115386	-73.7826363
location	Yorktown Heights	41.2695965	-73.77527040089426
location	Middlesex	42.485452	-71.3968261
location	Rhode Island	41.7962409	-71.5992372
location	Plymouth	41.9583799	-70.6673851
location	Suffolk	42.358796	-71.0577937
location	Hampden	42.0640239	-72.4186602
location	Bristol	41.7425538	-71.0856545
location	Essex	42.6320389	-70.7828255
location	Barnstable	41.7001132	-70.2994666
location	Worcester	42.2761217	-71.8058232
location	Florida	27.7567667	-81.4639835
location	Algeria	28.0000272	2.9999825
location	Argentina	-34.9964963	-64.9672817
location	Australia	-24.7761086	134.755
location	Austria	47.2000338	13.199959
location	Bahrain	26.1551249	50.5344606
location	Bangladesh	24.4768783	90.2932426
location	China	35.000074	104.999927
location	Belgium	50.6402809	4.6667145
location	Belize	16.8259793	-88.7600927
location	Benin	9.5293472	2.2584408
location	Bosnia and Herzegovina	44.3053476	17.5961467
location	Brazil	-10.3333333	-53.2
location	Europe	51.0	10.0
location	Brunei	4.4137155	114.5653908
location	Alberta	55.001251	-115.002136
location	British Columbia	55.001251	-125.002441
location	New Brunswick	46.500283	-66.750183
location	Newfoundland and Labrador	53.8217327	-61.2295532
location	Ontario	50.000678	-86.000977
location	Quebec	52.4760892	-71.8258668
location	Costa Rica	10.2735633	-84.0739102
location	Croatia	45.5643442	17.0118954
location	Cuba	23.0131338	-80.8328748
location	Cyprus	34.9823018	33.1451285
location	Czech Republic	49.8167003	15.4749544
location	Democratic Republic of the Congo	-2.9814344	23.8222636
location	Denmark	55.670249	10.3333283
location	Dominican Republic	19.0974031	-70.3028026
location	Ecuador	-1.3397668	-79.3666965
location	Egypt	26.2540493	29.2675469
location	England	52.5310214	-1.2649062
location	Finland	63.2467777	25.9209164
location	France	46.603354	1.8883335
location	Gambia	13.470062	-15.4900464
location	Georgia	33.7501687	-84.3859549
location	Germany	51.0834196	10.4234469
location	Ghana	8.0300284	-1.0800271
location	Greece	38.9953683	21.9877132
location	Guatemala	15.6356088	-89.8988087
location	Hong Kong	22.2793278	114.1628131
location	Hungary	47.1817585	19.5060937
location	Iceland	64.9841821	-18.1059013
location	India	22.3511148	78.6677428
location	Indonesia	-2.4833826	117.8902853
location	Iran	32.6475314	54.5643516
location	Israel	31.5313113	34.8667654
location	Jamaica	18.1850507	-77.3947693
location	Japan	36.5748441	139.2394179
location	Jordan	31.1667049	36.941628
location	Kazakhstan	47.2286086	65.2093197
location	Kenya	1.4419683	38.4313975
location	Kuwait	29.2733964	47.4979476
location	Latvia	56.8406494	24.7537645
location	Lebanon	33.8750629	35.843409
location	Luxembourg	49.8158683	6.1296751
location	Malaysia	4.5693754	102.2656823
location	Mali	16.3700359	-2.2900239
location	Mexico	22.5000485	-100.0000375
location	Moldova	47.2879608	28.5670941
location	Montenegro	42.9868853	19.5180992
location	Morocco	31.1728205	-7.3362482
location	Myanmar	17.1750495	95.9999652
location	Netherlands	52.5001698	5.7480821
location	New Zealand	-41.5000831	172.8344077
location	Nigeria	9.6000359	7.9999721
location	North Macedonia	41.6171214	21.7168387
location	Northern Ireland	54.5859836	-6.9591554
location	Norway	60.5000209	9.0999715
location	Oman	21.0000287	57.0036901
location	Pakistan	30.3308401	71.247499
location	Panama	8.559559	-81.1308434
location	Peru	-6.8699697	-75.0458515
location	Philippines	12.7503486	122.7312101
location	Poland	52.215933	19.134422
location	Portugal	40.0332629	-7.8896263
location	Puerto Rico	18.235853	-66.522056
location	Qatar	25.3336984	51.2295295
location	Romania	45.9852129	24.6859225
location	Russia	64.6863136	97.7453061
location	Saudi Arabia	25.6242618	42.3528328
location	Scotland	56.7861112	-4.1140518
location	Senegal	14.4750607	-14.4529612
location	Serbia	44.1534121	20.55144
location	Sierra Leone	8.6400349	-11.8400269
location	Singapore	1.357107	103.8194992
location	Italy	42.6384261	12.674297
location	Slovakia	48.7411522	19.4528646
location	Slovenia	45.8133113	14.4808369
location	South Africa	-28.8166236	24.991639
location	South Korea	36.638392	127.6961188
location	Sri Lanka	7.5554942	80.7137847
location	Suriname	4.1413025	-56.0771187
location	Sweden	59.6749712	14.5208584
location	Taiwan	23.9739374	120.9820179
location	Thailand	14.8971921	100.83273
location	Timor-Leste	-8.5151979	125.8375756
location	Tunisia	33.8439408	9.400138
location	Turkey	38.9597594	34.9249653
location	Alaska	61.5840639	-149.429444
location	Alabama	34.785415	-87.619021
location	Arkansas	33.9582866	-91.8401252
location	Arizona	34.395342	-111.7632755
location	California	34.056324	-117.1817339
location	Louisiana	30.8703881	-92.007126
location	Colorado	38.7251776	-105.6077167
location	South Carolina	33.6874388	-80.4363743
location	Washington DC	38.912708	-77.009223
location	Hawaii	21.405690550000003	-157.81444575743768
location	Iowa	42.070703	-90.6443905
location	Illinois	41.8908132	-87.6277338
location	Idaho	43.6447642	-114.0154071
location	Indiana	39.768534	-86.158011
location	Kansas	37.8222598	-96.8784257
location	Kentucky	37.5726028	-85.1551411
location	Norfolk County	42.1538607	-71.1828015
location	Maryland	39.5162234	-76.9382069
location	Michigan	42.120868	-85.526382
location	Minnesota	45.9896587	-94.6113288
location	Missouri	38.7604815	-92.5617875
location	Mississippi	33.4549304	-88.7859584
location	Montana	47.1219096	-104.66449332432518
location	North Carolina	35.6729639	-79.0392919
location	Nebraska	40.276199	-96.710805
location	New Jersey	40.0757384	-74.4041622
location	New Mexico	32.8684408	-108.5746086
location	Nevada	39.5158825	-116.8537227
location	New York City	42.6840289	-73.84800690530612
location	Suffolk County	40.8832318	-72.8578027
location	Queens	40.7498243	-73.7976337
location	Brooklyn	40.6501038	-73.9495823
location	Bronx	40.8466508	-73.8785937
location	Manhattan	40.7896239	-73.9598939
location	Staten Island	40.5834557	-74.1496048
location	Nassau County	40.7430237	-73.56882214900722
location	Rockland County	41.1519319	-74.0357266
location	Onondaga County	43.015598	-76.2257127
location	Ulster County	41.8689317	-74.2618518
location	Ohio	41.8924345	-87.6277656
location	Oklahoma	34.9550817	-97.2684063
location	Oregon	43.9792797	-120.737257
location	Pennsylvania	39.9593026	-75.200498
location	South Dakota	44.6471761	-100.348761
location	Tennessee	35.1206029	-89.9392477
location	Texas	29.8884765	-97.94479885849292
location	Utah	37.654791700000004	-113.08566672138414
location	Virginia	37.1232245	-78.4927721
location	Virgin Islands	17.727304	-64.748327
location	Washington	47.2868352	-120.2126139
location	Wisconsin	44.4308975	-89.6884637
location	Wyoming	41.145138	-104.7689332
location	Uganda	1.5333554	32.2166578
location	Ukraine	49.4871968	31.2718321
location	United Arab Emirates	24.0002488	53.9994829
location	Uruguay	-32.8755548	-56.0201525
location	Venezuela	8.0018709	-66.1109318
location	Vietnam	13.2904027	108.4265113
location	Wales	52.2928116	-3.73893
location	Zambia	-14.5186239	27.5599164

